"module","gene"
"WGCNA_turquoise","CDKN3"
"WGCNA_turquoise","CNIH1"
"WGCNA_turquoise","CGRRF1"
"WGCNA_turquoise","ATP6V1D"
"WGCNA_turquoise","CCDC198"
"WGCNA_turquoise","PIGH"
"WGCNA_turquoise","PSMA3"
"WGCNA_turquoise","VTI1B"
"WGCNA_turquoise","TIMM9"
"WGCNA_turquoise","KIAA0586"
"WGCNA_turquoise","TMED8"
"WGCNA_turquoise","DAAM1"
"WGCNA_turquoise","ALKBH1"
"WGCNA_turquoise","PPM1A"
"WGCNA_turquoise","CEP128"
"WGCNA_turquoise","ERH"
"WGCNA_turquoise","HIF1A"
"WGCNA_turquoise","SLC10A1"
"WGCNA_turquoise","EIF5"
"WGCNA_turquoise","DICER1"
"WGCNA_turquoise","ZC3H14"
"WGCNA_turquoise","PCNX1"
"WGCNA_turquoise","GSKIP"
"WGCNA_turquoise","VRK1"
"WGCNA_turquoise","RPS6KA5"
"WGCNA_turquoise","YY1"
"WGCNA_turquoise","CCNB1IP1"
"WGCNA_turquoise","TRIP11"
"WGCNA_turquoise","ARHGAP5"
"WGCNA_turquoise","SRP54"
"WGCNA_turquoise","PRORP"
"WGCNA_turquoise","BRMS1L"
"WGCNA_turquoise","SEC23A"
"WGCNA_turquoise","GINS1"
"WGCNA_turquoise","RAB5IF"
"WGCNA_turquoise","NFATC2"
"WGCNA_turquoise","STK4"
"WGCNA_turquoise","ADNP"
"WGCNA_turquoise","PFDN4"
"WGCNA_turquoise","DOK5"
"WGCNA_turquoise","CSTF1"
"WGCNA_turquoise","TUBB1"
"WGCNA_turquoise","PRELID3B"
"WGCNA_turquoise","TCFL5"
"WGCNA_turquoise","CHRNA4"
"WGCNA_turquoise","NDUFAF5"
"WGCNA_turquoise","CSNK2A1"
"WGCNA_turquoise","RSPO4"
"WGCNA_turquoise","FERMT1"
"WGCNA_turquoise","HAO1"
"WGCNA_turquoise","CRNKL1"
"WGCNA_turquoise","RPRD1B"
"WGCNA_turquoise","PIGU"
"WGCNA_turquoise","ZNF516"
"WGCNA_turquoise","ADNP2"
"WGCNA_turquoise","USP14"
"WGCNA_turquoise","VAPA"
"WGCNA_turquoise","METTL4"
"WGCNA_turquoise","LPIN2"
"WGCNA_turquoise","SMCHD1"
"WGCNA_turquoise","MYL12A"
"WGCNA_turquoise","CEP76"
"WGCNA_turquoise","CEP192"
"WGCNA_turquoise","RNMT"
"WGCNA_turquoise","LIPG"
"WGCNA_turquoise","RNF125"
"WGCNA_turquoise","ANKRD12"
"WGCNA_turquoise","NOL4"
"WGCNA_turquoise","POLI"
"WGCNA_turquoise","MIB1"
"WGCNA_turquoise","RBBP8"
"WGCNA_turquoise","RIOK3"
"WGCNA_turquoise","PSMD10"
"WGCNA_turquoise","ATG4A"
"WGCNA_turquoise","STS"
"WGCNA_turquoise","PGRMC1"
"WGCNA_turquoise","POLA1"
"WGCNA_turquoise","MID1"
"WGCNA_turquoise","NXT2"
"WGCNA_turquoise","PRPS2"
"WGCNA_turquoise","MOSPD1"
"WGCNA_turquoise","AMMECR1"
"WGCNA_turquoise","XIAP"
"WGCNA_turquoise","STAG2"
"WGCNA_turquoise","ATP11C"
"WGCNA_turquoise","F9"
"WGCNA_turquoise","PLS3"
"WGCNA_turquoise","SMARCA1"
"WGCNA_turquoise","ASB9"
"WGCNA_turquoise","ZC3H12B"
"WGCNA_turquoise","RBBP7"
"WGCNA_turquoise","FMR1"
"WGCNA_turquoise","SCML2"
"WGCNA_turquoise","MAGT1"
"WGCNA_turquoise","SMS"
"WGCNA_turquoise","EEA1"
"WGCNA_turquoise","RP2"
"WGCNA_turquoise","JADE3"
"WGCNA_turquoise","KLHL4"
"WGCNA_turquoise","RBM3"
"WGCNA_turquoise","ZDHHC15"
"WGCNA_turquoise","CENPI"
"WGCNA_turquoise","PBDC1"
"WGCNA_turquoise","ARMCX3"
"WGCNA_turquoise","BEX4"
"WGCNA_turquoise","NDFIP2"
"WGCNA_turquoise","TNFSF13B"
"WGCNA_turquoise","FNDC3A"
"WGCNA_turquoise","CDADC1"
"WGCNA_turquoise","CAB39L"
"WGCNA_turquoise","KLF5"
"WGCNA_turquoise","STK24"
"WGCNA_turquoise","DNAJC3"
"WGCNA_turquoise","UGGT2"
"WGCNA_turquoise","MRPS31"
"WGCNA_turquoise","KPNA3"
"WGCNA_turquoise","VWA8"
"WGCNA_turquoise","DGKH"
"WGCNA_turquoise","KATNAL1"
"WGCNA_turquoise","INTS6"
"WGCNA_turquoise","TSC22D1"
"WGCNA_turquoise","CLN5"
"WGCNA_turquoise","PHKB"
"WGCNA_turquoise","LYRM1"
"WGCNA_turquoise","NFAT5"
"WGCNA_turquoise","LONP2"
"WGCNA_turquoise","ARL2BP"
"WGCNA_turquoise","CTCF"
"WGCNA_turquoise","CYB5B"
"WGCNA_turquoise","CMC2"
"WGCNA_turquoise","HSDL1"
"WGCNA_turquoise","USP10"
"WGCNA_turquoise","EEF2K"
"WGCNA_turquoise","GSPT1"
"WGCNA_turquoise","CLUAP1"
"WGCNA_turquoise","CPPED1"
"WGCNA_turquoise","USP31"
"WGCNA_turquoise","SALL1"
"WGCNA_turquoise","TOX3"
"WGCNA_turquoise","RBL2"
"WGCNA_turquoise","RPGRIP1L"
"WGCNA_turquoise","CCP110"
"WGCNA_turquoise","AQP9"
"WGCNA_turquoise","AAGAB"
"WGCNA_turquoise","IQCH"
"WGCNA_turquoise","LACTB"
"WGCNA_turquoise","TRIP4"
"WGCNA_turquoise","MTFMT"
"WGCNA_turquoise","RAB11A"
"WGCNA_turquoise","HOMER2"
"WGCNA_turquoise","TMEM87A"
"WGCNA_turquoise","ZNF106"
"WGCNA_turquoise","CEP152"
"WGCNA_turquoise","ATP8B4"
"WGCNA_turquoise","DTWD1"
"WGCNA_turquoise","GABPB1"
"WGCNA_turquoise","TJP1"
"WGCNA_turquoise","DMXL2"
"WGCNA_turquoise","EIF3J"
"WGCNA_turquoise","SPG11"
"WGCNA_turquoise","OIP5"
"WGCNA_turquoise","SLC30A4"
"WGCNA_turquoise","BLOC1S6"
"WGCNA_turquoise","SGK3"
"WGCNA_turquoise","ZDHHC2"
"WGCNA_turquoise","ZFAND1"
"WGCNA_turquoise","FZD3"
"WGCNA_turquoise","RIPK2"
"WGCNA_turquoise","NBN"
"WGCNA_turquoise","DECR1"
"WGCNA_turquoise","BPNT2"
"WGCNA_turquoise","SFRP1"
"WGCNA_turquoise","LAPTM4B"
"WGCNA_turquoise","UBE2W"
"WGCNA_turquoise","POP1"
"WGCNA_turquoise","NIPAL2"
"WGCNA_turquoise","JPH1"
"WGCNA_turquoise","STK3"
"WGCNA_turquoise","GDAP1"
"WGCNA_turquoise","RAB2A"
"WGCNA_turquoise","EIF3E"
"WGCNA_turquoise","EMC2"
"WGCNA_turquoise","ZC2HC1A"
"WGCNA_turquoise","IL7"
"WGCNA_turquoise","ARMC1"
"WGCNA_turquoise","TRPS1"
"WGCNA_turquoise","SPAG1"
"WGCNA_turquoise","CHRAC1"
"WGCNA_turquoise","SNX16"
"WGCNA_turquoise","UBR5"
"WGCNA_turquoise","SQLE"
"WGCNA_turquoise","ERI1"
"WGCNA_turquoise","SLC39A14"
"WGCNA_turquoise","MTMR9"
"WGCNA_turquoise","LEPROTL1"
"WGCNA_turquoise","DCTN6"
"WGCNA_turquoise","GSR"
"WGCNA_turquoise","UBXN8"
"WGCNA_turquoise","PPP2CB"
"WGCNA_turquoise","TUSC3"
"WGCNA_turquoise","MCM4"
"WGCNA_turquoise","KCTD9"
"WGCNA_turquoise","FGL1"
"WGCNA_turquoise","ASAH1"
"WGCNA_turquoise","BNIP3L"
"WGCNA_turquoise","URI1"
"WGCNA_turquoise","PDCD5"
"WGCNA_turquoise","ANKRD27"
"WGCNA_turquoise","FSD1"
"WGCNA_turquoise","SULT2A1"
"WGCNA_turquoise","ZNF175"
"WGCNA_turquoise","ZNF14"
"WGCNA_turquoise","GRIK5"
"WGCNA_turquoise","ZNF85"
"WGCNA_turquoise","AVL9"
"WGCNA_turquoise","RUNDC3B"
"WGCNA_turquoise","GTPBP10"
"WGCNA_turquoise","CDK6"
"WGCNA_turquoise","PMPCB"
"WGCNA_turquoise","TFPI2"
"WGCNA_turquoise","BET1"
"WGCNA_turquoise","NAMPT"
"WGCNA_turquoise","POLR1F"
"WGCNA_turquoise","PON3"
"WGCNA_turquoise","PON2"
"WGCNA_turquoise","ITGB8"
"WGCNA_turquoise","HBP1"
"WGCNA_turquoise","DUS4L"
"WGCNA_turquoise","SP4"
"WGCNA_turquoise","CBLL1"
"WGCNA_turquoise","MTPN"
"WGCNA_turquoise","PTN"
"WGCNA_turquoise","PALS2"
"WGCNA_turquoise","GSDME"
"WGCNA_turquoise","ZC3HAV1"
"WGCNA_turquoise","IFT56"
"WGCNA_turquoise","TFEC"
"WGCNA_turquoise","H2AZ2"
"WGCNA_turquoise","CAV2"
"WGCNA_turquoise","CAV1"
"WGCNA_turquoise","MET"
"WGCNA_turquoise","LMBR1"
"WGCNA_turquoise","HOXA1"
"WGCNA_turquoise","DNAJB6"
"WGCNA_turquoise","HOXA5"
"WGCNA_turquoise","TSPAN12"
"WGCNA_turquoise","CPED1"
"WGCNA_turquoise","HIBADH"
"WGCNA_turquoise","TAX1BP1"
"WGCNA_turquoise","CHN2"
"WGCNA_turquoise","FKBP14"
"WGCNA_turquoise","PLEKHA8"
"WGCNA_turquoise","CASP2"
"WGCNA_turquoise","ZKSCAN1"
"WGCNA_turquoise","WASL"
"WGCNA_turquoise","USP42"
"WGCNA_turquoise","LSM5"
"WGCNA_turquoise","C1GALT1"
"WGCNA_turquoise","GLCCI1"
"WGCNA_turquoise","PHF14"
"WGCNA_turquoise","TMEM106B"
"WGCNA_turquoise","CEP41"
"WGCNA_turquoise","MEST"
"WGCNA_turquoise","MEOX2"
"WGCNA_turquoise","ANKMY2"
"WGCNA_turquoise","TSPAN13"
"WGCNA_turquoise","AHR"
"WGCNA_turquoise","GIMAP2"
"WGCNA_turquoise","PSMA2"
"WGCNA_turquoise","MRPL32"
"WGCNA_turquoise","COA1"
"WGCNA_turquoise","TMEM248"
"WGCNA_turquoise","RHEB"
"WGCNA_turquoise","PRKAG2"
"WGCNA_turquoise","SLC1A1"
"WGCNA_turquoise","FKTN"
"WGCNA_turquoise","FSD1L"
"WGCNA_turquoise","CNTNAP3"
"WGCNA_turquoise","SPIN1"
"WGCNA_turquoise","TMEM245"
"WGCNA_turquoise","PRUNE2"
"WGCNA_turquoise","MEGF9"
"WGCNA_turquoise","TGFBR1"
"WGCNA_turquoise","C5"
"WGCNA_turquoise","OGN"
"WGCNA_turquoise","ASPN"
"WGCNA_turquoise","ECM2"
"WGCNA_turquoise","TLE4"
"WGCNA_turquoise","CDC37L1"
"WGCNA_turquoise","PLGRKT"
"WGCNA_turquoise","RIC1"
"WGCNA_turquoise","KANK1"
"WGCNA_turquoise","FUBP3"
"WGCNA_turquoise","MPDZ"
"WGCNA_turquoise","RIGI"
"WGCNA_turquoise","PIP5K1B"
"WGCNA_turquoise","GLIS3"
"WGCNA_turquoise","SETX"
"WGCNA_turquoise","ABHD17B"
"WGCNA_turquoise","EXOSC3"
"WGCNA_turquoise","ZFAND5"
"WGCNA_turquoise","CCNJ"
"WGCNA_turquoise","ATRNL1"
"WGCNA_turquoise","PHYH"
"WGCNA_turquoise","RAB11FIP2"
"WGCNA_turquoise","ERLIN1"
"WGCNA_turquoise","EIF3A"
"WGCNA_turquoise","TRDMT1"
"WGCNA_turquoise","DDX50"
"WGCNA_turquoise","MAPK8"
"WGCNA_turquoise","SEC23IP"
"WGCNA_turquoise","ATE1"
"WGCNA_turquoise","PLEKHA1"
"WGCNA_turquoise","MICU1"
"WGCNA_turquoise","PPP3CB"
"WGCNA_turquoise","CCSER2"
"WGCNA_turquoise","BMPR1A"
"WGCNA_turquoise","MINPP1"
"WGCNA_turquoise","LIPA"
"WGCNA_turquoise","TNKS2"
"WGCNA_turquoise","ARHGAP21"
"WGCNA_turquoise","CPEB3"
"WGCNA_turquoise","ANKRD26"
"WGCNA_turquoise","ACBD5"
"WGCNA_turquoise","LARP4B"
"WGCNA_turquoise","GTPBP4"
"WGCNA_turquoise","EDRF1"
"WGCNA_turquoise","BCCIP"
"WGCNA_turquoise","MTPAP"
"WGCNA_turquoise","MAP3K8"
"WGCNA_turquoise","GLRX3"
"WGCNA_turquoise","TASOR2"
"WGCNA_turquoise","SMC3"
"WGCNA_turquoise","SHOC2"
"WGCNA_turquoise","TFAM"
"WGCNA_turquoise","CCDC6"
"WGCNA_turquoise","CUL2"
"WGCNA_turquoise","CCNY"
"WGCNA_turquoise","DNAJC12"
"WGCNA_turquoise","PBLD"
"WGCNA_turquoise","TBC1D12"
"WGCNA_turquoise","CYP2C18"
"WGCNA_turquoise","NUFIP2"
"WGCNA_turquoise","FBXL20"
"WGCNA_turquoise","RAD51C"
"WGCNA_turquoise","MTMR4"
"WGCNA_turquoise","TRIM37"
"WGCNA_turquoise","DHX40"
"WGCNA_turquoise","TUBD1"
"WGCNA_turquoise","RPS6KB1"
"WGCNA_turquoise","INTS2"
"WGCNA_turquoise","MED13"
"WGCNA_turquoise","NUP88"
"WGCNA_turquoise","CPD"
"WGCNA_turquoise","GOSR1"
"WGCNA_turquoise","CCDC47"
"WGCNA_turquoise","MED31"
"WGCNA_turquoise","AKAP10"
"WGCNA_turquoise","DDX5"
"WGCNA_turquoise","C17ORF75"
"WGCNA_turquoise","CCL8"
"WGCNA_turquoise","PEX12"
"WGCNA_turquoise","SMURF2"
"WGCNA_turquoise","HLF"
"WGCNA_turquoise","SLC16A6"
"WGCNA_turquoise","PRKAR1A"
"WGCNA_turquoise","YWHAE"
"WGCNA_turquoise","MMD"
"WGCNA_turquoise","WSB1"
"WGCNA_turquoise","TMEM97"
"WGCNA_turquoise","TMEM33"
"WGCNA_turquoise","SLAIN2"
"WGCNA_turquoise","OCIAD1"
"WGCNA_turquoise","UGT2B10"
"WGCNA_turquoise","DCUN1D4"
"WGCNA_turquoise","USP46"
"WGCNA_turquoise","SULT1E1"
"WGCNA_turquoise","CHIC2"
"WGCNA_turquoise","LAMTOR3"
"WGCNA_turquoise","UBE2D3"
"WGCNA_turquoise","ELF2"
"WGCNA_turquoise","TBC1D9"
"WGCNA_turquoise","ZNF330"
"WGCNA_turquoise","INPP4B"
"WGCNA_turquoise","GAB1"
"WGCNA_turquoise","KLHL2"
"WGCNA_turquoise","CPE"
"WGCNA_turquoise","ANXA10"
"WGCNA_turquoise","GAR1"
"WGCNA_turquoise","FRG1"
"WGCNA_turquoise","CLCN3"
"WGCNA_turquoise","AADAT"
"WGCNA_turquoise","GALNT7"
"WGCNA_turquoise","DHX15"
"WGCNA_turquoise","SEPSECS"
"WGCNA_turquoise","TRIM2"
"WGCNA_turquoise","FBXW7"
"WGCNA_turquoise","NEIL3"
"WGCNA_turquoise","TBC1D19"
"WGCNA_turquoise","SH3D19"
"WGCNA_turquoise","STIM2"
"WGCNA_turquoise","GLRB"
"WGCNA_turquoise","BST1"
"WGCNA_turquoise","RAPGEF2"
"WGCNA_turquoise","SNX25"
"WGCNA_turquoise","LRP2BP"
"WGCNA_turquoise","UFSP2"
"WGCNA_turquoise","KLF3"
"WGCNA_turquoise","KLHL5"
"WGCNA_turquoise","NCAPG"
"WGCNA_turquoise","UGDH"
"WGCNA_turquoise","PPARGC1A"
"WGCNA_turquoise","HTATIP2"
"WGCNA_turquoise","CTSC"
"WGCNA_turquoise","CCDC34"
"WGCNA_turquoise","ELP4"
"WGCNA_turquoise","SC5D"
"WGCNA_turquoise","CRTAM"
"WGCNA_turquoise","JHY"
"WGCNA_turquoise","VWA5A"
"WGCNA_turquoise","SIAE"
"WGCNA_turquoise","LPXN"
"WGCNA_turquoise","PUS3"
"WGCNA_turquoise","KMT5B"
"WGCNA_turquoise","PPP6R3"
"WGCNA_turquoise","CHORDC1"
"WGCNA_turquoise","PANX1"
"WGCNA_turquoise","RNF141"
"WGCNA_turquoise","EIF4G2"
"WGCNA_turquoise","BIRC2"
"WGCNA_turquoise","UBE4A"
"WGCNA_turquoise","DDX6"
"WGCNA_turquoise","HIPK3"
"WGCNA_turquoise","FBXO3"
"WGCNA_turquoise","PDHX"
"WGCNA_turquoise","SLC1A2"
"WGCNA_turquoise","PTPMT1"
"WGCNA_turquoise","SOX6"
"WGCNA_turquoise","C11ORF58"
"WGCNA_turquoise","EXPH5"
"WGCNA_turquoise","HPS5"
"WGCNA_turquoise","GTF2H1"
"WGCNA_turquoise","PPFIBP1"
"WGCNA_turquoise","CD69"
"WGCNA_turquoise","PRDM4"
"WGCNA_turquoise","CLEC2B"
"WGCNA_turquoise","COQ5"
"WGCNA_turquoise","KCTD10"
"WGCNA_turquoise","SLC11A2"
"WGCNA_turquoise","PTGES3"
"WGCNA_turquoise","SYT10"
"WGCNA_turquoise","RSRC2"
"WGCNA_turquoise","LIN7A"
"WGCNA_turquoise","ACSS3"
"WGCNA_turquoise","PPM1H"
"WGCNA_turquoise","METAP2"
"WGCNA_turquoise","ELK3"
"WGCNA_turquoise","MAGOHB"
"WGCNA_turquoise","PARP11"
"WGCNA_turquoise","ARPC3"
"WGCNA_turquoise","GPN3"
"WGCNA_turquoise","VPS29"
"WGCNA_turquoise","RAD51AP1"
"WGCNA_turquoise","CREBL2"
"WGCNA_turquoise","CDKN1B"
"WGCNA_turquoise","NAA25"
"WGCNA_turquoise","ART4"
"WGCNA_turquoise","GTF2H3"
"WGCNA_turquoise","SLC38A1"
"WGCNA_turquoise","RFC5"
"WGCNA_turquoise","STX2"
"WGCNA_turquoise","CAND1"
"WGCNA_turquoise","RAB5B"
"WGCNA_turquoise","MDM1"
"WGCNA_turquoise","NUP107"
"WGCNA_turquoise","CNOT2"
"WGCNA_turquoise","CPSF6"
"WGCNA_turquoise","KRR1"
"WGCNA_turquoise","BLTP3B"
"WGCNA_turquoise","CHPT1"
"WGCNA_turquoise","GNPTAB"
"WGCNA_turquoise","SLCO1B3"
"WGCNA_turquoise","SUDS3"
"WGCNA_turquoise","GOLT1B"
"WGCNA_turquoise","GYS2"
"WGCNA_turquoise","CMAS"
"WGCNA_turquoise","HCFC2"
"WGCNA_turquoise","CLEC4A"
"WGCNA_turquoise","C2CD5"
"WGCNA_turquoise","RIC8B"
"WGCNA_turquoise","FGFR1OP2"
"WGCNA_turquoise","KLRB1"
"WGCNA_turquoise","COL12A1"
"WGCNA_turquoise","TDP2"
"WGCNA_turquoise","FRK"
"WGCNA_turquoise","DSE"
"WGCNA_turquoise","RWDD1"
"WGCNA_turquoise","TMEM14C"
"WGCNA_turquoise","PAK1IP1"
"WGCNA_turquoise","GCNT2"
"WGCNA_turquoise","SMIM8"
"WGCNA_turquoise","NEDD9"
"WGCNA_turquoise","CEP85L"
"WGCNA_turquoise","ASF1A"
"WGCNA_turquoise","MCM9"
"WGCNA_turquoise","FAM184A"
"WGCNA_turquoise","RNGTT"
"WGCNA_turquoise","MAN1A1"
"WGCNA_turquoise","SERINC1"
"WGCNA_turquoise","TPD52L1"
"WGCNA_turquoise","HINT3"
"WGCNA_turquoise","NCOA7"
"WGCNA_turquoise","UST"
"WGCNA_turquoise","FBXO5"
"WGCNA_turquoise","MTRF1L"
"WGCNA_turquoise","MAPK14"
"WGCNA_turquoise","KCTD20"
"WGCNA_turquoise","SRSF3"
"WGCNA_turquoise","CILK1"
"WGCNA_turquoise","FBXO9"
"WGCNA_turquoise","BMP5"
"WGCNA_turquoise","BACH2"
"WGCNA_turquoise","RBM24"
"WGCNA_turquoise","CAP2"
"WGCNA_turquoise","ZNF451"
"WGCNA_turquoise","BAG2"
"WGCNA_turquoise","RAB23"
"WGCNA_turquoise","GPR63"
"WGCNA_turquoise","FBXL4"
"WGCNA_turquoise","CCNC"
"WGCNA_turquoise","E2F3"
"WGCNA_turquoise","PTP4A1"
"WGCNA_turquoise","ASCC3"
"WGCNA_turquoise","POPDC1"
"WGCNA_turquoise","MED23"
"WGCNA_turquoise","WASF1"
"WGCNA_turquoise","ALDH5A1"
"WGCNA_turquoise","CRYBG1"
"WGCNA_turquoise","VNN1"
"WGCNA_turquoise","ACOT13"
"WGCNA_turquoise","SMAP1"
"WGCNA_turquoise","C6ORF62"
"WGCNA_turquoise","B3GAT2"
"WGCNA_turquoise","GMNN"
"WGCNA_turquoise","SNX3"
"WGCNA_turquoise","SLC17A2"
"WGCNA_turquoise","HBS1L"
"WGCNA_turquoise","TRIM38"
"WGCNA_turquoise","PEX7"
"WGCNA_turquoise","ZBTB24"
"WGCNA_turquoise","FIG4"
"WGCNA_turquoise","PERP"
"WGCNA_turquoise","ARFGEF3"
"WGCNA_turquoise","SLC16A10"
"WGCNA_turquoise","HECA"
"WGCNA_turquoise","ADGRG6"
"WGCNA_turquoise","PHACTR2"
"WGCNA_turquoise","EPM2A"
"WGCNA_turquoise","QKI"
"WGCNA_turquoise","PDE10A"
"WGCNA_turquoise","BICRAL"
"WGCNA_turquoise","EXOC2"
"WGCNA_turquoise","TMEM30A"
"WGCNA_turquoise","SENP6"
"WGCNA_turquoise","PRP4K"
"WGCNA_turquoise","TTK"
"WGCNA_turquoise","LAMA4"
"WGCNA_turquoise","TENT5A"
"WGCNA_turquoise","ENPP5"
"WGCNA_turquoise","ERBIN"
"WGCNA_turquoise","NUDT12"
"WGCNA_turquoise","MAN2A1"
"WGCNA_turquoise","SEMA5A"
"WGCNA_turquoise","GHR"
"WGCNA_turquoise","HMGCS1"
"WGCNA_turquoise","NME5"
"WGCNA_turquoise","NNT"
"WGCNA_turquoise","MRPS30"
"WGCNA_turquoise","HSPA9"
"WGCNA_turquoise","LOX"
"WGCNA_turquoise","GZMK"
"WGCNA_turquoise","HMGCR"
"WGCNA_turquoise","CERT1"
"WGCNA_turquoise","FAF2"
"WGCNA_turquoise","PCDHB3"
"WGCNA_turquoise","PCDHB15"
"WGCNA_turquoise","ITK"
"WGCNA_turquoise","RNF130"
"WGCNA_turquoise","THG1L"
"WGCNA_turquoise","CLINT1"
"WGCNA_turquoise","CNOT6"
"WGCNA_turquoise","MSH3"
"WGCNA_turquoise","RASGRF2"
"WGCNA_turquoise","CCNG1"
"WGCNA_turquoise","POLR3G"
"WGCNA_turquoise","LMNB1"
"WGCNA_turquoise","ARRDC3"
"WGCNA_turquoise","GOLPH3"
"WGCNA_turquoise","SUB1"
"WGCNA_turquoise","NPR3"
"WGCNA_turquoise","ARB2A"
"WGCNA_turquoise","LNPEP"
"WGCNA_turquoise","PDE4D"
"WGCNA_turquoise","RAD1"
"WGCNA_turquoise","BRIX1"
"WGCNA_turquoise","PRLR"
"WGCNA_turquoise","RAD50"
"WGCNA_turquoise","ST8SIA4"
"WGCNA_turquoise","SKP1"
"WGCNA_turquoise","NUP155"
"WGCNA_turquoise","PPP2CA"
"WGCNA_turquoise","FGF1"
"WGCNA_turquoise","NR3C1"
"WGCNA_turquoise","C5ORF15"
"WGCNA_turquoise","LIFR"
"WGCNA_turquoise","TRIM23"
"WGCNA_turquoise","TRAPPC13"
"WGCNA_turquoise","C9"
"WGCNA_turquoise","SEC24A"
"WGCNA_turquoise","TXNDC15"
"WGCNA_turquoise","TTC33"
"WGCNA_turquoise","RARS1"
"WGCNA_turquoise","MACROH2A1"
"WGCNA_turquoise","SMAD5"
"WGCNA_turquoise","CSNK1A1"
"WGCNA_turquoise","CPEB4"
"WGCNA_turquoise","EHHADH"
"WGCNA_turquoise","CNTN3"
"WGCNA_turquoise","SMC4"
"WGCNA_turquoise","CRBN"
"WGCNA_turquoise","KNG1"
"WGCNA_turquoise","HGD"
"WGCNA_turquoise","CLDN16"
"WGCNA_turquoise","ARL6"
"WGCNA_turquoise","KPNA1"
"WGCNA_turquoise","UBE3A"
"WGCNA_turquoise","ARMC8"
"WGCNA_turquoise","CEP70"
"WGCNA_turquoise","SLC25A36"
"WGCNA_turquoise","TFDP2"
"WGCNA_turquoise","XRN1"
"WGCNA_turquoise","KAT2B"
"WGCNA_turquoise","BCHE"
"WGCNA_turquoise","PDCD10"
"WGCNA_turquoise","LRRC31"
"WGCNA_turquoise","WNT5A"
"WGCNA_turquoise","FGF12"
"WGCNA_turquoise","PRKAR2A"
"WGCNA_turquoise","ACAP2"
"WGCNA_turquoise","ECT2"
"WGCNA_turquoise","TFG"
"WGCNA_turquoise","CEP15"
"WGCNA_turquoise","FXR1"
"WGCNA_turquoise","CBLB"
"WGCNA_turquoise","BBX"
"WGCNA_turquoise","IFT57"
"WGCNA_turquoise","GBE1"
"WGCNA_turquoise","NCBP2"
"WGCNA_turquoise","SNX4"
"WGCNA_turquoise","FRMD4B"
"WGCNA_turquoise","ATP6V1A"
"WGCNA_turquoise","NEK11"
"WGCNA_turquoise","MRPL3"
"WGCNA_turquoise","PLSCR4"
"WGCNA_turquoise","ACVR2B"
"WGCNA_turquoise","WDR48"
"WGCNA_turquoise","COMMD2"
"WGCNA_turquoise","AADAC"
"WGCNA_turquoise","EIF1B"
"WGCNA_turquoise","ARHGEF26"
"WGCNA_turquoise","KLHL24"
"WGCNA_turquoise","SSR3"
"WGCNA_turquoise","FOXP1"
"WGCNA_turquoise","SPCS1"
"WGCNA_turquoise","NEK4"
"WGCNA_turquoise","MOB1A"
"WGCNA_turquoise","TTL"
"WGCNA_turquoise","PIKFYVE"
"WGCNA_turquoise","SLC35F5"
"WGCNA_turquoise","ACTR3"
"WGCNA_turquoise","EPB41L5"
"WGCNA_turquoise","DNAJC27"
"WGCNA_turquoise","STAM2"
"WGCNA_turquoise","GPD2"
"WGCNA_turquoise","CYTIP"
"WGCNA_turquoise","ACVR1"
"WGCNA_turquoise","TANC1"
"WGCNA_turquoise","ITGB6"
"WGCNA_turquoise","ITGA4"
"WGCNA_turquoise","PSMD14"
"WGCNA_turquoise","PDE1A"
"WGCNA_turquoise","IFIH1"
"WGCNA_turquoise","GCA"
"WGCNA_turquoise","CLIP4"
"WGCNA_turquoise","SPTBN1"
"WGCNA_turquoise","RTN4"
"WGCNA_turquoise","CCDC88A"
"WGCNA_turquoise","ACADL"
"WGCNA_turquoise","EVA1A"
"WGCNA_turquoise","MRPL19"
"WGCNA_turquoise","LANCL1"
"WGCNA_turquoise","WDR75"
"WGCNA_turquoise","STAT1"
"WGCNA_turquoise","GLS"
"WGCNA_turquoise","PAPOLG"
"WGCNA_turquoise","DNAH6"
"WGCNA_turquoise","PECR"
"WGCNA_turquoise","UNC50"
"WGCNA_turquoise","USP34"
"WGCNA_turquoise","EHBP1"
"WGCNA_turquoise","TXNDC9"
"WGCNA_turquoise","COQ10B"
"WGCNA_turquoise","SF3B1"
"WGCNA_turquoise","MOB4"
"WGCNA_turquoise","HSPE1"
"WGCNA_turquoise","KDM3A"
"WGCNA_turquoise","CHMP3"
"WGCNA_turquoise","IL1R1"
"WGCNA_turquoise","IL1RL1"
"WGCNA_turquoise","IL18R1"
"WGCNA_turquoise","ID2"
"WGCNA_turquoise","TAF1B"
"WGCNA_turquoise","BIRC6"
"WGCNA_turquoise","PLEKHB2"
"WGCNA_turquoise","GORASP2"
"WGCNA_turquoise","STRN"
"WGCNA_turquoise","CEBPZ"
"WGCNA_turquoise","PRKD3"
"WGCNA_turquoise","DCAF17"
"WGCNA_turquoise","QPCT"
"WGCNA_turquoise","RAB3GAP1"
"WGCNA_turquoise","SLC25A12"
"WGCNA_turquoise","RMDN2"
"WGCNA_turquoise","DARS1"
"WGCNA_turquoise","PLCL1"
"WGCNA_turquoise","SOS1"
"WGCNA_turquoise","KYNU"
"WGCNA_turquoise","COX7A2L"
"WGCNA_turquoise","ORC4"
"WGCNA_turquoise","RND3"
"WGCNA_turquoise","ATF2"
"WGCNA_turquoise","TRAK2"
