"relative_path","baseline_sha256","final_sha256","baseline_size_bytes","final_size_bytes","hash_status","error"
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238820.CHP.gz","b3fc6fa9cb758adee257d6a6c4add2050db985ef40188de7a3ded44dcf2df4f5","b3fc6fa9cb758adee257d6a6c4add2050db985ef40188de7a3ded44dcf2df4f5","310803","310803","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238821.CEL.gz","10a9778a04adddbce50738dae1f1aa22e4e85c33e741c73954dfe31c66ad684e","10a9778a04adddbce50738dae1f1aa22e4e85c33e741c73954dfe31c66ad684e","4661822","4661822","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238821.CHP.gz","b5e446ca518fd524b32b67c1dd01cc5fb2923ee762d93fdcf7688b91a1c6e251","b5e446ca518fd524b32b67c1dd01cc5fb2923ee762d93fdcf7688b91a1c6e251","308827","308827","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238822.CEL.gz","074e4fee5f327208ace086adf2fd0c15d9fad62a77b58d41117268aafa55cc88","074e4fee5f327208ace086adf2fd0c15d9fad62a77b58d41117268aafa55cc88","4168234","4168234","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238822.CHP.gz","9666eb83a7581025d0f066e31ca9b66449cabd6da762ac97261445faf5af9161","9666eb83a7581025d0f066e31ca9b66449cabd6da762ac97261445faf5af9161","313397","313397","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238823.CEL.gz","c9c2c7b4b9eaea3a53f18a9fd38e1a6b2a8b52f8c81d50ff89797e1fb6d2650f","c9c2c7b4b9eaea3a53f18a9fd38e1a6b2a8b52f8c81d50ff89797e1fb6d2650f","4353738","4353738","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238823.CHP.gz","7d9d9b5d24eee37037a0f77b92257e00ddae2450e6f61a60dd887c350d80bcac","7d9d9b5d24eee37037a0f77b92257e00ddae2450e6f61a60dd887c350d80bcac","309025","309025","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238824.CEL.gz","c1d95848d118b111a0433ca4885e868fb598821051d3bf11b4e4f2a9291ee359","c1d95848d118b111a0433ca4885e868fb598821051d3bf11b4e4f2a9291ee359","4210339","4210339","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238824.CHP.gz","260e821c963ab4c4978f07375ad6a890a3992af551e862efdaf6f8177c71bda0","260e821c963ab4c4978f07375ad6a890a3992af551e862efdaf6f8177c71bda0","310885","310885","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238825.CEL.gz","b1c93dadd7427658952f9683e561402619f68b86f95d3620b0cc76741b725583","b1c93dadd7427658952f9683e561402619f68b86f95d3620b0cc76741b725583","4340725","4340725","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238825.CHP.gz","0524dc4e43cdc7506d04dea277f1b17c523a071123a05904a62bc4aebcb537b5","0524dc4e43cdc7506d04dea277f1b17c523a071123a05904a62bc4aebcb537b5","311063","311063","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238826.CEL.gz","7e40c8a1d28da2e70db75bf53ce84683183b7e33c035695304c7516a60a3e361","7e40c8a1d28da2e70db75bf53ce84683183b7e33c035695304c7516a60a3e361","4256008","4256008","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238826.CHP.gz","f9129f131c954d194831037cd67a4acd0e2e96d2383b6ef76e0a92dd1cc5893d","f9129f131c954d194831037cd67a4acd0e2e96d2383b6ef76e0a92dd1cc5893d","313497","313497","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238827.CEL.gz","4ad10e975193d53b5710c6f65e57433c6224bbfb07d479895a243febdd7fe9ac","4ad10e975193d53b5710c6f65e57433c6224bbfb07d479895a243febdd7fe9ac","4137420","4137420","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238827.CHP.gz","7b09989b956367875bf190456d421e8c26f27e1622972961e0096c1142dfce7f","7b09989b956367875bf190456d421e8c26f27e1622972961e0096c1142dfce7f","312207","312207","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238834.CEL.gz","e0d3d9b3e92c2a2ec663d1ecda97a0a8878ecd7f24907c6f729a578a997f123e","e0d3d9b3e92c2a2ec663d1ecda97a0a8878ecd7f24907c6f729a578a997f123e","4245495","4245495","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238834.CHP.gz","232aa4c58f777639ad79656b3f18d783e394cd30fb4bcf264bdeb19dd11b1566","232aa4c58f777639ad79656b3f18d783e394cd30fb4bcf264bdeb19dd11b1566","313047","313047","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238835.CEL.gz","13503d018d27ea86e1bdc1019884d33efe7217fe549084f6a449312c023bcf0a","13503d018d27ea86e1bdc1019884d33efe7217fe549084f6a449312c023bcf0a","4714872","4714872","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238835.CHP.gz","009cdc08aef8ddb27b5d283c8d2f7ae25e74d1b0625a1fe6e9560f0e8055ce1f","009cdc08aef8ddb27b5d283c8d2f7ae25e74d1b0625a1fe6e9560f0e8055ce1f","308038","308038","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238837.CEL.gz","6490a506c841f4e4bb4f4a7eb9732bc97a1fd223c47544c6c4927e61f7185974","6490a506c841f4e4bb4f4a7eb9732bc97a1fd223c47544c6c4927e61f7185974","4254446","4254446","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238837.CHP.gz","20eec7edfb9513a7987153a59a7c10521fb5b44b96cb62d017ffdd281f405990","20eec7edfb9513a7987153a59a7c10521fb5b44b96cb62d017ffdd281f405990","310230","310230","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238838.CEL.gz","99c2ca74996572d678232f1aedc33761baf56655ebdfd6557a8c89380477fe7c","99c2ca74996572d678232f1aedc33761baf56655ebdfd6557a8c89380477fe7c","4165403","4165403","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238838.CHP.gz","ee67c932d703472cefae6fdf5f810b58946628549f295d36af0cc503987f2e8a","ee67c932d703472cefae6fdf5f810b58946628549f295d36af0cc503987f2e8a","311859","311859","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238839.CEL.gz","98409e774a71bfcac1bc87c9aa0ffc20c374736b63e9b3dea362f02278f90e10","98409e774a71bfcac1bc87c9aa0ffc20c374736b63e9b3dea362f02278f90e10","4327736","4327736","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238839.CHP.gz","a0ab1f0660346e248e92d2330c7634bda6c7586425c6b7d9970eae5db309d53a","a0ab1f0660346e248e92d2330c7634bda6c7586425c6b7d9970eae5db309d53a","311230","311230","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238840.CEL.gz","b03021655e4716b4f6acbb3fbb23e8ee8dd1940607828c25af2e5ea9ca8b5983","b03021655e4716b4f6acbb3fbb23e8ee8dd1940607828c25af2e5ea9ca8b5983","4186033","4186033","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238840.CHP.gz","6dd7d8f3b92cbc7c16937bcc3d9fb7e3e61393597aa182930933ad650dd959a5","6dd7d8f3b92cbc7c16937bcc3d9fb7e3e61393597aa182930933ad650dd959a5","314723","314723","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238841.CEL.gz","7385f8885dd409da90654444a29c97a85aade03f4cebc893730a18ccdd19dc22","7385f8885dd409da90654444a29c97a85aade03f4cebc893730a18ccdd19dc22","4337713","4337713","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238841.CHP.gz","2ee113634db43b67a0653e416bd4196f6bc3d51c7ef41c2cf0d8577411797d89","2ee113634db43b67a0653e416bd4196f6bc3d51c7ef41c2cf0d8577411797d89","313109","313109","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238842.CEL.gz","81afd54728ff2c35fa7dd114139c330cef524f901eb31da9fc2282c0ef88b535","81afd54728ff2c35fa7dd114139c330cef524f901eb31da9fc2282c0ef88b535","4281244","4281244","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238842.CHP.gz","56621180715566d3bc8d923eadb6fe92b4eb2f1ab7e5a17b7ce86e3f795546c8","56621180715566d3bc8d923eadb6fe92b4eb2f1ab7e5a17b7ce86e3f795546c8","313162","313162","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238843.CEL.gz","84a9be4bac0fcbb922573a7a7c1c0730caa7ac040e41b977e5f69a3f1f3ee3d3","84a9be4bac0fcbb922573a7a7c1c0730caa7ac040e41b977e5f69a3f1f3ee3d3","4508644","4508644","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238843.CHP.gz","ed6e078249cb74d66afdf5a0958c5f2199985919db475d423aa5beccc61c616a","ed6e078249cb74d66afdf5a0958c5f2199985919db475d423aa5beccc61c616a","310725","310725","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238844.CEL.gz","f35ad65330f67ca80e1bfbf9b643df8c7cd582a3e3155c05e1fd08cd7c4747c8","f35ad65330f67ca80e1bfbf9b643df8c7cd582a3e3155c05e1fd08cd7c4747c8","4580330","4580330","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238844.CHP.gz","1ba453de265179bb5aaead1673bc0806f462042589790c416ee0775e970d6aa9","1ba453de265179bb5aaead1673bc0806f462042589790c416ee0775e970d6aa9","308906","308906","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238845.CEL.gz","915e8c9f14f0e47000d70683ea7b91da0d70e5086f2f8041c0e14d5d8757ae21","915e8c9f14f0e47000d70683ea7b91da0d70e5086f2f8041c0e14d5d8757ae21","4447889","4447889","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE5281\GSE5281_RAW\GSM238845.CHP.gz","1d30c309b85e86826d33c8bc1150370afc8d26fe2231be81af1bb46e971ffa83","1d30c309b85e86826d33c8bc1150370afc8d26fe2231be81af1bb46e971ffa83","311686","311686","unchanged",""
